,entity_pair_names,Structural_similarity,Jaccardian_Similarity,Sequence_Similarity,Transformers_similarity,Spacy_similarity
4348,ma 0002579 / nci c33423,0.2697950151020004,0.35714285714285715,0.07142857142857142,0.3052625060081482,
4349,ma 0002579 / nci c33687,0.3952506259757615,0.4375,0.42857142857142855,0.0479169562458992,
4350,ma 0002579 / nci c47855,0.33934960872460873,0.5833333333333334,0.27586206896551724,0.24427083134651184,
4351,ma 0002579 / nci c49190,0.27629505517760294,0.6428571428571429,0.4,0.22054608166217804,
4352,ma 0002579 / nci c33670,0.3191491519510167,0.6,0.26666666666666666,0.20592819154262543,
4353,ma 0002579 / nci c12292,0.3302020202020203,0.6363636363636364,0.4,0.14140111207962036,
4354,ma 0002579 / nci c12388,0.27322952349582785,0.15384615384615385,0.16,0.05241306871175766,
4355,ma 0002579 / nci c25268,0.32662013374222676,0.6428571428571429,0.25,0.2782822847366333,
4356,ma 0002579 / nci c33419,0.29431830424477484,0.5625,0.3111111111111111,0.1937933713197708,
4357,ma 0002579 / nci c32616,0.33222295745644304,0.7272727272727273,0.2962962962962963,0.3469768166542053,
4358,ma 0002579 / nci c12604,0.33407998251748255,0.35714285714285715,0.2962962962962963,0.24510863423347473,
4359,ma 0002579 / nci c32491,0.25983171093376045,0.6153846153846154,0.24242424242424243,0.14488404989242554,
4360,ma 0002579 / nci c32624,0.2931985972683647,0.6,0.3076923076923077,0.28083324432373047,
4361,ma 0002579 / nci c42716,0.29032112613590055,0.47619047619047616,0.2912621359223301,0.31693553924560547,
4362,ma 0002579 / nci c49303,0.25693320453181273,0.5333333333333333,0.21052631578947367,0.3354565501213074,
4363,ma 0002579 / nci c12422,0.27277674002603386,0.3333333333333333,0.08333333333333333,0.2636123597621918,
4364,ma 0002579 / nci c32837,0.3889253381852067,0.6,0.4166666666666667,0.27775028347969055,
4365,ma 0002579 / nci c32083,0.3673899565346934,0.6428571428571429,0.4186046511627907,0.19324952363967896,
4366,ma 0002579 / nci c32216,0.2598181926996005,0.42105263157894735,0.08888888888888889,0.06698056310415268,
4367,ma 0002579 / nci c32740,0.34456535782496345,0.7142857142857143,0.42857142857142855,0.27284643054008484,
4368,ma 0002579 / nci c32887,0.2581954019527549,0.47058823529411764,0.15384615384615385,0.2786202132701874,
4369,ma 0002579 / nci c33047,0.25649225034926787,0.5714285714285714,0.3333333333333333,0.17021961510181427,
4370,ma 0002579 / nci c33245,0.29576887154473364,0.5714285714285714,0.24242424242424243,0.30601802468299866,
4371,ma 0002579 / nci c33424,0.259761217948718,0.26666666666666666,0.14285714285714285,0.4952250123023987,
4372,ma 0002579 / nci c33600,0.2881803865375294,0.47058823529411764,0.2857142857142857,0.36437708139419556,
4373,ma 0002579 / nci c33513,0.26782510055304176,0.2857142857142857,0.2857142857142857,0.22946083545684814,
4374,ma 0002579 / nci c12293,0.33413013572315076,0.5294117647058824,0.29508196721311475,0.24806062877178192,
4375,ma 0002579 / nci c12390,0.30204563492063496,0.23076923076923078,0.25,0.15112698078155518,
4376,ma 0002579 / nci c12605,0.32020011238761237,0.3333333333333333,0.3333333333333333,0.2953159213066101,
4377,ma 0002579 / nci c49316,0.3058162023635169,0.5882352941176471,0.3333333333333333,0.1950206160545349,
4378,ma 0002579 / nci c25419,0.37494521388499297,0.5,0.2857142857142857,0.1552094966173172,
4379,ma 0002579 / nci c12757,0.28505691986390513,0.6153846153846154,0.125,0.1305815428495407,
4380,ma 0002579 / nci c32492,0.44112568005379305,0.5384615384615384,0.6470588235294118,0.2658955454826355,
4381,ma 0002579 / nci c32625,0.2404494696006048,0.5,0.2777777777777778,0.14810633659362793,
4382,ma 0002579 / nci c42766,0.2844619179585948,0.47619047619047616,0.22033898305084745,0.1855429708957672,
4383,ma 0002579 / nci c49304,0.2978184910330425,0.5384615384615384,0.4,0.12684744596481323,
4384,ma 0002579 / nci c33396,0.28543248114069264,0.47058823529411764,0.3684210526315789,0.19271069765090942,
4385,ma 0002579 / nci c12229,0.3002202380952381,0.36363636363636365,0.3333333333333333,0.3237937092781067,
4386,ma 0002579 / nci c12829,0.3701929868377237,0.6923076923076923,0.47619047619047616,-0.006236078217625618,
4387,ma 0002579 / nci c32089,0.37366644519754577,0.5333333333333333,0.41509433962264153,0.3788113594055176,
4388,ma 0002579 / nci c32217,0.24951201046314972,0.35294117647058826,0.2,0.17596867680549622,
4389,ma 0002579 / nci c32742,0.2540807663877517,0.38461538461538464,0.14814814814814814,0.2958165407180786,
4390,ma 0002579 / nci c32888,0.2540807663877517,0.5,0.2222222222222222,0.07253870368003845,
4391,ma 0002579 / nci c33048,0.3182972582972583,0.46153846153846156,0.3448275862068966,0.13919994235038757,
4392,ma 0002579 / nci c33247,0.28182087550929463,0.3333333333333333,0.3125,0.07176095992326736,
4393,ma 0002579 / nci c33425,0.24146856934959135,0.1111111111111111,0.12121212121212122,0.12810751795768738,
4394,ma 0002579 / nci c33689,0.28265293635315947,0.6,0.20833333333333334,0.40134912729263306,
4395,ma 0002579 / nci c53166,0.22288103063194975,0.4375,0.16216216216216217,0.2349185198545456,
4396,ma 0002579 / nci c12294,0.2822009034110098,0.5625,0.18181818181818182,0.11270536482334137,
4397,ma 0002579 / nci c12392,0.2892655367231639,0.36363636363636365,0.17391304347826086,0.10978515446186066,
4398,ma 0002579 / nci c12503,0.25662947974888883,0.4666666666666667,0.12121212121212122,0.13380080461502075,
4399,ma 0002579 / nci c12606,0.2911184797345512,0.4666666666666667,0.25,0.3615540862083435,
4400,ma 0002579 / nci c13181,0.29747551752027457,0.5882352941176471,0.31746031746031744,0.26255229115486145,
4401,ma 0002579 / nci c25439,0.3290027532896448,0.5714285714285714,0.18181818181818182,0.27260810136795044,
4402,ma 0002579 / nci c32493,0.25421577605401136,0.4666666666666667,0.17647058823529413,0.227806955575943,
4403,ma 0002579 / nci c32626,0.2716371664088181,0.6153846153846154,0.43243243243243246,-0.037031978368759155,
4404,ma 0002579 / nci c42780,0.26896855188094243,0.5555555555555556,0.24742268041237114,0.14608356356620789,
4405,ma 0002579 / nci c49305,0.27705927138294284,0.6428571428571429,0.25,0.4214005470275879,
4406,ma 0002579 / nci c53070,0.31548188616938616,0.42857142857142855,0.25806451612903225,0.08906622976064682,
4407,ma 0002579 / nci c53023,0.3216011921192843,0.5,0.3888888888888889,0.12923003733158112,
4408,ma 0002579 / nci c52971,0.23826073232323233,0.14285714285714285,0.07692307692307693,0.09167677164077759,
4409,ma 0002579 / nci c32085,0.3718761830192751,0.6666666666666666,0.45454545454545453,0.13160350918769836,
4410,ma 0002557 / nci c33224,0.3310973562345514,0.5555555555555556,0.30434782608695654,0.14306682348251343,
4411,ma 0002557 / nci c32084,0.3102806264851518,0.5625,0.3,0.16166234016418457,
4412,ma 0002557 / nci c32082,0.2985714181122849,0.625,0.39215686274509803,0.2077510505914688,
4413,ma 0002557 / nci c32212,0.30986154315548087,0.6,0.2857142857142857,0.17530784010887146,
4414,ma 0002557 / nci c32739,0.2644811755009123,0.3684210526315789,0.32558139534883723,0.21658703684806824,
4415,ma 0002557 / nci c32886,0.2742839863375578,0.5789473684210527,0.21052631578947367,0.21413864195346832,
4416,ma 0002557 / nci c33844,0.3016352350127001,0.3333333333333333,0.2962962962962963,0.13449083268642426,
4417,ma 0002557 / nci c33243,0.2862713521585283,0.6,0.4117647058823529,0.21491193771362305,
4418,ma 0002557 / nci c33423,0.4528787313509536,0.5714285714285714,0.5333333333333333,0.2565665543079376,
4419,ma 0002557 / nci c33687,0.25808849969379644,0.5294117647058824,0.2727272727272727,0.2514784336090088,
4420,ma 0002557 / nci c47855,0.2639539213121146,0.375,0.25806451612903225,0.2051427960395813,
4421,ma 0002557 / nci c49190,0.2261549816011184,0.5294117647058824,0.21621621621621623,0.2561078667640686,
4422,ma 0002557 / nci c33670,0.2550831693918705,0.6875,0.3829787234042553,0.11039788275957108,
4423,ma 0002557 / nci c12292,0.3074875583028095,0.5,0.375,0.21838140487670898,
4424,ma 0002557 / nci c12388,0.20739207163940393,0.2,0.07407407407407407,0.0987991988658905,
4425,ma 0002557 / nci c25268,0.29351315306672454,0.5294117647058824,0.38095238095238093,0.22539688646793365,
4426,ma 0002557 / nci c33419,0.251061223086179,0.47368421052631576,0.1702127659574468,0.33051419258117676,
4427,ma 0002557 / nci c32616,0.43322203590060726,0.4666666666666667,0.41379310344827586,0.009379586204886436,
4428,ma 0002557 / nci c12604,0.22957304599313585,0.375,0.27586206896551724,0.1144750565290451,
4429,ma 0002557 / nci c32491,0.2807196270700575,0.5,0.34285714285714286,0.12554535269737244,
4430,ma 0002557 / nci c32624,0.26366249616999243,0.5882352941176471,0.1951219512195122,0.19281288981437683,
4431,ma 0002557 / nci c42716,0.2557840350930413,0.5454545454545454,0.0761904761904762,0.28421899676322937,
4432,ma 0002557 / nci c49303,0.284729742008965,0.625,0.3,0.2968331575393677,
4433,ma 0002557 / nci c12422,0.27479536614026806,0.1875,0.23076923076923078,0.2272806167602539,
4434,ma 0002557 / nci c32837,0.3195392324778971,0.5882352941176471,0.44,0.26939934492111206,
4435,ma 0002557 / nci c32083,0.28346888906238743,0.5294117647058824,0.4,0.22138983011245728,
4436,ma 0002557 / nci c32216,0.27926650603316544,0.5,0.2553191489361702,0.19079454243183136,
4437,ma 0002557 / nci c32740,0.26471850228315746,0.42105263157894735,0.4090909090909091,0.1480666995048523,
4438,ma 0002557 / nci c32887,0.22940455452721478,0.4,0.1951219512195122,0.0619693286716938,
4439,ma 0002557 / nci c33047,0.2358129302762455,0.47058823529411764,0.2631578947368421,0.14115269482135773,
4440,ma 0002557 / nci c33245,0.26049532199149306,0.5625,0.2857142857142857,0.12098591774702072,
4441,ma 0002557 / nci c33424,0.2701507706766567,0.4666666666666667,0.13333333333333333,0.15238945186138153,
4442,ma 0002557 / nci c33600,0.3145729919364373,0.6470588235294118,0.4090909090909091,0.29809266328811646,
4443,ma 0002557 / nci c33513,0.2903410986032937,0.5,0.26666666666666666,0.2319466769695282,
4444,ma 0002557 / nci c12293,0.2961808843330582,0.45,0.2222222222222222,0.21635392308235168,
4445,ma 0002557 / nci c12390,0.24878096052829282,0.26666666666666666,0.15384615384615385,0.3411816656589508,
4446,ma 0002557 / nci c12605,0.2639302397253296,0.4375,0.375,0.1575109213590622,
4447,ma 0002557 / nci c49316,0.2798431790756352,0.5789473684210527,0.32142857142857145,0.16511496901512146,
4448,ma 0002557 / nci c25419,0.3282114675138348,0.4,0.3333333333333333,0.058661557734012604,
4449,ma 0002557 / nci c12757,0.4345743243932728,0.7142857142857143,0.5294117647058824,0.07582613080739975,
4450,ma 0002557 / nci c32492,0.23764171465390982,0.35294117647058826,0.16666666666666666,0.36956456303596497,
4451,ma 0002557 / nci c32625,0.23392211827806342,0.5,0.15789473684210525,0.21101096272468567,
4452,ma 0002557 / nci c42766,0.2511183254950101,0.5454545454545454,0.06666666666666667,0.13794675469398499,
4453,ma 0002557 / nci c49304,0.3426847965719917,0.4375,0.43243243243243246,0.15604904294013977,
4454,ma 0002557 / nci c33396,0.23679013274081992,0.5555555555555556,0.4,0.23383945226669312,
4455,ma 0002557 / nci c12229,0.3301011005061527,0.2857142857142857,0.3076923076923077,0.22235843539237976,
4456,ma 0002557 / nci c12829,0.28598956846146967,0.6666666666666666,0.36363636363636365,0.11230787634849548,
4457,ma 0002557 / nci c32089,0.2734637889490958,0.4444444444444444,0.21818181818181817,0.26254236698150635,
4458,ma 0002557 / nci c32217,0.217251868992325,0.3684210526315789,0.14285714285714285,0.12946099042892456,
4459,ma 0002557 / nci c32742,0.27346822051362196,0.3125,0.27586206896551724,0.25553005933761597,
4460,ma 0002557 / nci c32888,0.2512968706216839,0.3125,0.20689655172413793,0.17651629447937012,
4461,ma 0002557 / nci c33048,0.3058378934750886,0.4666666666666667,0.3870967741935484,0.18856248259544373,
4462,ma 0002557 / nci c33247,0.30120190072921166,0.4375,0.4117647058823529,0.11990492045879364,
4463,ma 0002557 / nci c33425,0.25256138540348727,0.35294117647058826,0.22857142857142856,-0.0007317587733268738,
4464,ma 0002557 / nci c33689,0.318306497029564,0.5882352941176471,0.4,0.1408591866493225,
4465,ma 0002557 / nci c53166,0.2317408120979549,0.5294117647058824,0.358974358974359,0.18585506081581116,
4466,ma 0002557 / nci c12294,0.30487679108541477,0.47368421052631576,0.34782608695652173,0.18439097702503204,
4467,ma 0002557 / nci c12392,0.2682596798474128,0.2857142857142857,0.08,0.22638452053070068,
4468,ma 0002557 / nci c12503,0.225226660572189,0.5625,0.2857142857142857,0.10120167583227158,
4469,ma 0002557 / nci c12606,0.22545836316982934,0.47058823529411764,0.35294117647058826,0.24069589376449585,
4470,ma 0002557 / nci c13181,0.28294055143470354,0.5789473684210527,0.27692307692307694,0.12828996777534485,
4471,ma 0002557 / nci c25439,0.299841737008242,0.6666666666666666,0.4,0.2714496850967407,
4472,ma 0002557 / nci c32493,0.251187221374678,0.3888888888888889,0.16666666666666666,0.27732932567596436,
4473,ma 0002557 / nci c32626,0.26609700042604456,0.5,0.3076923076923077,0.22788892686367035,
4474,ma 0002557 / nci c42780,0.2475412814698529,0.55,0.08080808080808081,0.06167148798704147,
4475,ma 0002557 / nci c49305,0.2747911523504999,0.7333333333333333,0.23809523809523808,0.21243281662464142,
4476,ma 0002557 / nci c53070,0.2291509533733036,0.2777777777777778,0.18181818181818182,0.12881644070148468,
4477,ma 0002557 / nci c53023,0.25239289332080256,0.4117647058823529,0.47368421052631576,0.0920918881893158,
4478,ma 0002557 / nci c52971,0.25677951017236733,0.1875,0.14285714285714285,0.20464546978473663,
4479,ma 0002557 / nci c32085,0.2682185532445949,0.6470588235294118,0.30434782608695654,0.19654536247253418,
4480,ma 0000058 / nci c33224,0.32814046765659666,0.4375,0.22857142857142856,0.2278173863887787,
4481,ma 0000058 / nci c32084,0.291015197286749,0.3333333333333333,0.20408163265306123,0.019633445888757706,
4482,ma 0000058 / nci c32082,0.29647419631201666,0.4,0.25,0.0822732001543045,
4483,ma 0000058 / nci c32212,0.2934423403635226,0.1875,0.16666666666666666,0.09051764756441116,
4484,ma 0000058 / nci c32739,0.3045040926506444,0.4,0.3125,0.03338402509689331,
4485,ma 0000058 / nci c32886,0.3588720868464345,0.3888888888888889,0.34782608695652173,-0.022829558700323105,
4486,ma 0000058 / nci c33844,0.2852671713846829,0.25,0.25,-0.10283324122428894,
4487,ma 0000058 / nci c33243,0.3059535673243656,0.35714285714285715,0.2608695652173913,0.0884489044547081,
4488,ma 0000058 / nci c33423,0.26484499110507176,0.21428571428571427,0.21052631578947367,0.111461341381073,
4489,ma 0000058 / nci c33687,0.3063959587666484,0.23529411764705882,0.24242424242424243,0.06661039590835571,
4490,ma 0000058 / nci c47855,0.35687972158560394,0.4166666666666667,0.4,0.03359590470790863,
4491,ma 0000058 / nci c49190,0.2902298009220206,0.4,0.15384615384615385,0.011024393141269684,
4492,ma 0000058 / nci c33670,0.295652529015666,0.29411764705882354,0.16666666666666666,-0.08634147047996521,
4493,ma 0000058 / nci c12292,0.3348703459878575,0.3333333333333333,0.38095238095238093,0.02359965443611145,
4494,ma 0000058 / nci c12388,0.2589677884839175,0.08333333333333333,0.125,0.1513673961162567,
4495,ma 0000058 / nci c25268,0.28810939768211136,0.3125,0.12903225806451613,0.008389592170715332,
4496,ma 0000058 / nci c33419,0.3065162763823478,0.4375,0.16666666666666666,0.016720904037356377,
4497,ma 0000058 / nci c32616,0.2852252796279803,0.4166666666666667,0.3333333333333333,-0.09564869105815887,
4498,ma 0000058 / nci c12604,0.2607626063245811,0.3076923076923077,0.3333333333333333,0.10379048436880112,
4499,ma 0000058 / nci c32491,0.297879960064834,0.35714285714285715,0.16666666666666666,-0.04226340726017952,
4500,ma 0000058 / nci c32624,0.30537082649151615,0.375,0.13333333333333333,0.015234634280204773,
4501,ma 0000058 / nci c42716,0.2648699532520703,0.38095238095238093,0.1702127659574468,0.0680680200457573,
4502,ma 0000058 / nci c49303,0.31299276120704694,0.4,0.20689655172413793,0.05506927892565727,
4503,ma 0000058 / nci c12422,0.28661816578483246,0.16666666666666666,0.26666666666666666,0.04391001909971237,
4504,ma 0000058 / nci c32837,0.3026694149138368,0.375,0.3076923076923077,-0.020085200667381287,
4505,ma 0000058 / nci c32083,0.2916690015068219,0.4,0.29411764705882354,0.026904966682195663,
4506,ma 0000058 / nci c32216,0.3075792974974001,0.3157894736842105,0.2222222222222222,0.1630837321281433,
4507,ma 0000058 / nci c32740,0.34817305710162855,0.4666666666666667,0.30303030303030304,0.012833119370043278,
4508,ma 0000058 / nci c32887,0.34163988788988786,0.2777777777777778,0.2,0.0032410603016614914,
4509,ma 0000058 / nci c33047,0.332472542839015,0.3333333333333333,0.37037037037037035,0.10604557394981384,
4510,ma 0000058 / nci c33245,0.27606089055668886,0.25,0.25,0.17232529819011688,
4511,ma 0000058 / nci c33424,0.30723910253756676,0.3076923076923077,0.21052631578947367,0.04870817810297012,
4512,ma 0000058 / nci c33600,0.28987504431052813,0.2777777777777778,0.18181818181818182,0.09429942071437836,
4513,ma 0000058 / nci c33513,0.28442396313364054,0.06666666666666667,0.10526315789473684,0.1452081799507141,
4514,ma 0000058 / nci c12293,0.33848171152518974,0.4117647058823529,0.23076923076923078,0.016919072717428207,
4515,ma 0000058 / nci c12390,0.295250256016385,0.16666666666666666,0.13333333333333333,0.012473829090595245,
4516,ma 0000058 / nci c12605,0.252092599860457,0.2,0.19047619047619047,-0.03407704085111618,
4517,ma 0000058 / nci c49316,0.29348371535871537,0.3888888888888889,0.13333333333333333,0.07124514877796173,
4518,ma 0000058 / nci c25419,0.25323412698412695,0.23076923076923078,0.10526315789473684,-0.04951899126172066,
4519,ma 0000058 / nci c12757,0.3257971176821984,0.35714285714285715,0.2608695652173913,0.02886308915913105,
4520,ma 0000058 / nci c32492,0.32117046313474884,0.2857142857142857,0.16,-0.015860505402088165,
4521,ma 0000058 / nci c32625,0.3075792974974001,0.29411764705882354,0.14814814814814814,0.07831010222434998,
4522,ma 0000058 / nci c42766,0.25788553387990054,0.38095238095238093,0.14678899082568808,0.1565234363079071,
4523,ma 0000058 / nci c49304,0.33595871694229984,0.5,0.23076923076923078,0.12373171746730804,
4524,ma 0000058 / nci c33396,0.2904739575870946,0.2777777777777778,0.20689655172413793,0.15165822207927704,
4525,ma 0000058 / nci c12229,0.3035990338164251,0.3,0.26666666666666666,0.11531200259923935,
4526,ma 0000058 / nci c12829,0.2939887507231228,0.3333333333333333,0.30303030303030304,0.12836112082004547,
4527,ma 0000058 / nci c32089,0.28954779734952146,0.3125,0.22727272727272727,-0.016535580158233643,
4528,ma 0000058 / nci c32217,0.3064247921390779,0.4,0.1935483870967742,0.036198437213897705,
4529,ma 0000058 / nci c32742,0.30394140780565515,0.3333333333333333,0.3333333333333333,0.16737735271453857,
4530,ma 0000058 / nci c32888,0.27108465399301895,0.45454545454545453,0.3333333333333333,0.1477520614862442,
4531,ma 0000058 / nci c33048,0.35527544351073764,0.3076923076923077,0.4,0.09227899461984634,
4532,ma 0000058 / nci c33247,0.2823098773559603,0.2857142857142857,0.17391304347826086,0.04872402548789978,
4533,ma 0000058 / nci c33425,0.2584198542974061,0.2,0.16666666666666666,0.0091559374704957,
4534,ma 0000058 / nci c33689,0.3021264913749511,0.29411764705882354,0.20512820512820512,0.052199266850948334,
4535,ma 0000058 / nci c53166,0.3183217821178651,0.23529411764705882,0.14285714285714285,0.006561758928000927,
4536,ma 0000058 / nci c12294,0.3378968253968254,0.4375,0.22857142857142856,0.06383933871984482,
4537,ma 0000058 / nci c12392,0.3474206349206349,0.18181818181818182,0.2857142857142857,-0.015143283642828465,
4538,ma 0000058 / nci c12503,0.2960490977916093,0.3333333333333333,0.16666666666666666,0.12721967697143555,
4539,ma 0000058 / nci c12606,0.24963672240457954,0.25,0.2608695652173913,0.004522308707237244,
4540,ma 0000058 / nci c13181,0.27700071918821917,0.3888888888888889,0.1111111111111111,0.008745083585381508,
4541,ma 0000058 / nci c25439,0.30320256132756135,0.3333333333333333,0.16666666666666666,0.07106133550405502,
4542,ma 0000058 / nci c32493,0.3202561327561328,0.25,0.24,0.025834806263446808,
4543,ma 0000058 / nci c32626,0.3287846546402573,0.35714285714285715,0.14285714285714285,0.1572110503911972,
4544,ma 0000058 / nci c42780,0.2754364661883213,0.4444444444444444,0.18181818181818182,-0.003620697185397148,
4545,ma 0000058 / nci c49305,0.2766690464740337,0.4,0.25806451612903225,-0.029497288167476654,
4546,ma 0000058 / nci c53070,0.2677076475751591,0.2857142857142857,0.2727272727272727,-0.018271947279572487,
4547,ma 0000058 / nci c53023,0.3219887919288219,0.46153846153846156,0.2962962962962963,0.08334144949913025,
4548,ma 0000058 / nci c52971,0.24340209201960353,0.16666666666666666,0.23529411764705882,0.053693048655986786,
4549,ma 0000058 / nci c32085,0.31890288829944,0.35294117647058826,0.34285714285714286,0.09179416298866272,
4550,ma 0000395 / nci c33224,0.2995625255192118,0.11764705882352941,0.06451612903225806,0.24501541256904602,
4551,ma 0000395 / nci c32084,0.20873769887561433,0.23076923076923078,0.13333333333333333,0.1564551740884781,
4552,ma 0000395 / nci c32082,0.19693068400673364,0.13333333333333333,0.1111111111111111,0.2058066576719284,
4553,ma 0000395 / nci c32212,0.24187616008141813,0.15384615384615385,0.2,0.25241684913635254,
4554,ma 0000395 / nci c32739,0.21280574117203016,0.3076923076923077,0.21428571428571427,0.20442523062229156,
4555,ma 0000395 / nci c32886,0.22960448331158764,0.16666666666666666,0.047619047619047616,0.2188795804977417,
4556,ma 0000395 / nci c33844,0.18866516213876028,0.2222222222222222,0.3333333333333333,0.26989370584487915,
4557,ma 0000395 / nci c33243,0.253566676799099,0.15384615384615385,0.21052631578947367,0.23315101861953735,
4558,ma 0000395 / nci c33423,0.23771292978834227,0.08333333333333333,0.13333333333333333,0.1370404064655304,
4559,ma 0000395 / nci c33687,0.22209237693067685,0.13333333333333333,0.06896551724137931,0.2555047869682312,
4560,ma 0000395 / nci c47855,0.30262749966034785,0.18181818181818182,0.25,0.16448265314102173,
4561,ma 0000395 / nci c49190,0.19676404309707532,0.21428571428571427,0.09090909090909091,0.233442485332489,
4562,ma 0000395 / nci c33670,0.2290152829192975,0.2,0.1875,0.24086299538612366,
4563,ma 0000395 / nci c12292,0.2550887732498714,0.2,0.23529411764705882,0.21641404926776886,
4564,ma 0000395 / nci c12388,0.24283924759147046,0.125,0.16666666666666666,0.17311137914657593,
4565,ma 0000395 / nci c25268,0.28824870218585796,0.3076923076923077,0.2962962962962963,0.23537768423557281,
4566,ma 0000395 / nci c33419,0.22852035450968883,0.1875,0.125,0.25105324387550354,
4567,ma 0000395 / nci c32616,0.1899710883692733,0.18181818181818182,0.2857142857142857,0.18525059521198273,
4568,ma 0000395 / nci c12604,0.22976646833563855,0.08333333333333333,0.14285714285714285,0.2092776894569397,
4569,ma 0000395 / nci c32491,0.2649788855977546,0.25,0.2,0.22048388421535492,
4570,ma 0000395 / nci c32624,0.22580869849372054,0.058823529411764705,0.07692307692307693,0.42118707299232483,
4571,ma 0000395 / nci c42716,0.1993164011311716,0.13636363636363635,0.06666666666666667,0.23002180457115173,
4572,ma 0000395 / nci c49303,0.22594508374145825,0.13333333333333333,0.16,0.20106418430805206,
4573,ma 0000395 / nci c12422,0.26990944373198367,0.1111111111111111,0.18181818181818182,0.34536564350128174,
4574,ma 0000395 / nci c32837,0.2004887358299761,0.125,0.11428571428571428,0.23770751059055328,
4575,ma 0000395 / nci c32083,0.2024087441906762,0.13333333333333333,0.13333333333333333,0.21357771754264832,
4576,ma 0000395 / nci c32216,0.21485305813900035,0.16666666666666666,0.125,0.12053677439689636,
4577,ma 0000395 / nci c32740,0.22102346794534194,0.125,0.13793103448275862,0.2408822476863861,
4578,ma 0000395 / nci c32887,0.2160405224305536,0.1875,0.07692307692307693,0.255256325006485,
4579,ma 0000395 / nci c33047,0.21678100340534803,0.06666666666666667,0.08695652173913043,0.2341999113559723,
4580,ma 0000395 / nci c33245,0.31956566839591083,0.3333333333333333,0.4,0.10995852947235107,
4581,ma 0000395 / nci c33424,0.2632380753449212,0.18181818181818182,0.26666666666666666,0.20831435918807983,
4582,ma 0000395 / nci c33600,0.29199677219788017,0.11764705882352941,0.13793103448275862,0.17499244213104248,
4583,ma 0000395 / nci c33513,0.2298936043084834,0.2,0.26666666666666666,0.22513890266418457,
4584,ma 0000395 / nci c12293,0.23313699517015546,0.1111111111111111,0.08333333333333333,0.32680168747901917,
4585,ma 0000395 / nci c12390,0.1952459091035241,0.1111111111111111,0.18181818181818182,0.1422787755727768,
4586,ma 0000395 / nci c12605,0.22171787630267148,0.07692307692307693,0.11764705882352941,0.20172300934791565,
4587,ma 0000395 / nci c49316,0.22111761635954102,0.16666666666666666,0.14634146341463414,0.21563370525836945,
4588,ma 0000395 / nci c25419,0.30302498133364164,0.3333333333333333,0.13333333333333333,0.14324700832366943,
4589,ma 0000395 / nci c12757,0.21287039653076797,0.15384615384615385,0.10526315789473684,0.21599017083644867,
4590,ma 0000395 / nci c32492,0.22503351217811654,0.16666666666666666,0.19047619047619047,0.17785394191741943,
4591,ma 0000395 / nci c32625,0.22986955716285234,0.2,0.17391304347826086,0.19227774441242218,
4592,ma 0000395 / nci c42766,0.19670200604252655,0.13636363636363635,0.05714285714285714,0.18973854184150696,
4593,ma 0000395 / nci c49304,0.2023310754675609,0.16666666666666666,0.18181818181818182,0.08656958490610123,
4594,ma 0000395 / nci c33396,0.2465849995762353,0.1875,0.24,0.26141196489334106,
4595,ma 0000395 / nci c12229,0.24957565721568842,0.2857142857142857,0.36363636363636365,0.22272561490535736,
4596,ma 0000395 / nci c12829,0.20367467733160932,0.14285714285714285,0.13793103448275862,0.1185910701751709,
4597,ma 0000395 / nci c32089,0.182950203468394,0.0625,0.05,0.32922154664993286,
4598,ma 0000395 / nci c32217,0.19846968942679383,0.0,0.0,0.22239789366722107,
4599,ma 0000395 / nci c32742,0.17186058559755935,0.0,0.0,0.21273349225521088,
4600,ma 0000395 / nci c32888,0.1724659025971792,0.09090909090909091,0.14285714285714285,0.16200794279575348,
4601,ma 0000395 / nci c33048,0.34529348361665435,0.18181818181818182,0.25,0.34388166666030884,
4602,ma 0000395 / nci c33247,0.23479857608599916,0.2727272727272727,0.21052631578947367,0.2359122335910797,
4603,ma 0000395 / nci c33425,0.19659835773176254,0.07692307692307693,0.1,0.19890810549259186,
4604,ma 0000395 / nci c33689,0.22981213676338522,0.2857142857142857,0.11428571428571428,0.17649635672569275,
4605,ma 0000395 / nci c53166,0.21850157034535395,0.21428571428571427,0.16666666666666666,0.2402159571647644,
4606,ma 0000395 / nci c12294,0.3043733182137303,0.11764705882352941,0.12903225806451613,0.1742950677871704,
4607,ma 0000395 / nci c12392,0.28151386441020587,0.2857142857142857,0.2,0.14582400023937225,
4608,ma 0000395 / nci c12503,0.18866788209626476,0.06666666666666667,0.1,0.1381349265575409,
4609,ma 0000395 / nci c12606,0.21852467193759212,0.14285714285714285,0.10526315789473684,0.24088221788406372,
4610,ma 0000395 / nci c13181,0.2086971163372534,0.16666666666666666,0.12,0.14826802909374237,
4611,ma 0000395 / nci c25439,0.22357403355166303,0.06666666666666667,0.1,0.2744658589363098,
4612,ma 0000395 / nci c32493,0.31765654404550425,0.23076923076923078,0.2857142857142857,0.20289091765880585,
4613,ma 0000395 / nci c32626,0.20910280393103697,0.07142857142857142,0.08333333333333333,0.1940300017595291,
4614,ma 0000395 / nci c42780,0.1939457778785295,0.1,0.047619047619047616,0.17339442670345306,
4615,ma 0000395 / nci c49305,0.22100699232076265,0.13333333333333333,0.14814814814814814,0.25170180201530457,
4616,ma 0000395 / nci c53070,0.18235274551608738,0.0,0.0,0.1541917771100998,
